level 3,level 2,level 1
_320000_江苏省-3,_320500_苏州市-2,_320509_吴江区
_320000_江苏省-3,_320500_苏州市-2,_320581_常熟市
_320000_江苏省-3,_320500_苏州市-2,_320582_张家港市
_320000_江苏省-3,_320500_苏州市-2,_320583_昆山市
_320000_江苏省-3,_320500_苏州市-2,_320585_太仓市
_320000_江苏省-3,_320600_南通市-2,_320602_崇川区
_320000_江苏省-3,_320600_南通市-2,_320612_通州区
_320000_江苏省-3,_320600_南通市-2,_320623_如东县
_320000_江苏省-3,_320600_南通市-2,_320681_启东市
_320000_江苏省-3,_320600_南通市-2,_320682_如皋市
_320000_江苏省-3,_320600_南通市-2,_320684_海门区
_320000_江苏省-3,_320600_南通市-2,_320685_海安市
_320000_江苏省-3,_320700_连云港市-2,_320703_连云区
_320000_江苏省-3,_320700_连云港市-2,_320706_海州区
_320000_江苏省-3,_320700_连云港市-2,_320707_赣榆区
_320000_江苏省-3,_320700_连云港市-2,_320722_东海县
_320000_江苏省-3,_320700_连云港市-2,_320723_灌云县
_320000_江苏省-3,_320700_连云港市-2,_320724_灌南县
_320000_江苏省-3,_320800_淮安市-2,_320803_淮安区
_320000_江苏省-3,_320800_淮安市-2,_320804_淮阴区
_320000_江苏省-3,_320800_淮安市-2,_320812_清江浦区
_320000_江苏省-3,_320800_淮安市-2,_320813_洪泽区
_320000_江苏省-3,_320800_淮安市-2,_320826_涟水县
_320000_江苏省-3,_320800_淮安市-2,_320830_盱眙县
_320000_江苏省-3,_320800_淮安市-2,_320831_金湖县
_320000_江苏省-3,_320900_盐城市-2,_320902_亭湖区
_320000_江苏省-3,_320900_盐城市-2,_320903_盐都区
_320000_江苏省-3,_320900_盐城市-2,_320904_大丰区
_320000_江苏省-3,_320900_盐城市-2,_320921_响水县
_320000_江苏省-3,_320900_盐城市-2,_320922_滨海县
_320000_江苏省-3,_320900_盐城市-2,_320923_阜宁县
_320000_江苏省-3,_320900_盐城市-2,_320924_射阳县
_320000_江苏省-3,_320900_盐城市-2,_320925_建湖县
_320000_江苏省-3,_320900_盐城市-2,_320981_东台市
_320000_江苏省-3,_321000_扬州市-2,_321002_广陵区
_320000_江苏省-3,_321000_扬州市-2,_321003_邗江区
_320000_江苏省-3,_321000_扬州市-2,_321012_江都区
_320000_江苏省-3,_321000_扬州市-2,_321023_宝应县
_320000_江苏省-3,_321000_扬州市-2,_321081_仪征市
_320000_江苏省-3,_321000_扬州市-2,_321084_高邮市
_320000_江苏省-3,_321100_镇江市-2,_321102_京口区
_320000_江苏省-3,_321100_镇江市-2,_321111_润州区
_320000_江苏省-3,_321100_镇江市-2,_321112_丹徒区
_320000_江苏省-3,_321100_镇江市-2,_321181_丹阳市
_320000_江苏省-3,_321100_镇江市-2,_321182_扬中市
_320000_江苏省-3,_321100_镇江市-2,_321183_句容市
_320000_江苏省-3,_321200_泰州市-2,_321202_海陵区
_320000_江苏省-3,_321200_泰州市-2,_321203_高港区
_320000_江苏省-3,_321200_泰州市-2,_321204_姜堰区
_320000_江苏省-3,_321200_泰州市-2,_321281_兴化市
_320000_江苏省-3,_321200_泰州市-2,_321282_靖江市
_320000_江苏省-3,_321200_泰州市-2,_321283_泰兴市
_320000_江苏省-3,_321300_宿迁市-2,_321302_宿城区
_320000_江苏省-3,_321300_宿迁市-2,_321311_宿豫区
_320000_江苏省-3,_321300_宿迁市-2,_321322_沭阳县
_320000_江苏省-3,_321300_宿迁市-2,_321323_泗阳县
_320000_江苏省-3,_321300_宿迁市-2,_321324_泗洪县
_330000_浙江省-3,_330100_杭州市-2,_330102_上城区
_330000_浙江省-3,_330100_杭州市-2,_330103_下城区
_330000_浙江省-3,_330100_杭州市-2,_330104_江干区
_330000_浙江省-3,_330100_杭州市-2,_330105_拱墅区
_330000_浙江省-3,_330100_杭州市-2,_330106_西湖区
_330000_浙江省-3,_330100_杭州市-2,_330108_滨江区
_330000_浙江省-3,_330100_杭州市-2,_330109_萧山区
_330000_浙江省-3,_330100_杭州市-2,_330110_余杭区
_330000_浙江省-3,_330100_杭州市-2,_330111_富阳区
_330000_浙江省-3,_330100_杭州市-2,_330112_临安区
_330000_浙江省-3,_330100_杭州市-2,_330122_桐庐县
_330000_浙江省-3,_330100_杭州市-2,_330127_淳安县
_330000_浙江省-3,_330100_杭州市-2,_330182_建德市
_330000_浙江省-3,_330200_宁波市-2,_330203_海曙区
_330000_浙江省-3,_330200_宁波市-2,_330205_江北区
_330000_浙江省-3,_330200_宁波市-2,_330206_北仑区
_330000_浙江省-3,_330200_宁波市-2,_330211_镇海区
_330000_浙江省-3,_330200_宁波市-2,_330212_鄞州区
_330000_浙江省-3,_330200_宁波市-2,_330213_奉化区
_330000_浙江省-3,_330200_宁波市-2,_330225_象山县
_330000_浙江省-3,_330200_宁波市-2,_330226_宁海县
_330000_浙江省-3,_330200_宁波市-2,_330281_余姚市
_330000_浙江省-3,_330200_宁波市-2,_330282_慈溪市
_330000_浙江省-3,_330300_温州市-2,_330302_鹿城区
_330000_浙江省-3,_330300_温州市-2,_330303_龙湾区
_330000_浙江省-3,_330300_温州市-2,_330304_瓯海区
_330000_浙江省-3,_330300_温州市-2,_330305_洞头区
_330000_浙江省-3,_330300_温州市-2,_330324_永嘉县
_330000_浙江省-3,_330300_温州市-2,_330326_平阳县
_330000_浙江省-3,_330300_温州市-2,_330327_苍南县
_330000_浙江省-3,_330300_温州市-2,_330328_文成县
_330000_浙江省-3,_330300_温州市-2,_330329_泰顺县
_330000_浙江省-3,_330300_温州市-2,_330381_瑞安市
_330000_浙江省-3,_330300_温州市-2,_330382_乐清市
_330000_浙江省-3,_330300_温州市-2,_330383_龙港市
_330000_浙江省-3,_330400_嘉兴市-2,_330402_南湖区
_330000_浙江省-3,_330400_嘉兴市-2,_330411_秀洲区
_330000_浙江省-3,_330400_嘉兴市-2,_330421_嘉善县
_330000_浙江省-3,_330400_嘉兴市-2,_330424_海盐县
_330000_浙江省-3,_330400_嘉兴市-2,_330481_海宁市
_330000_浙江省-3,_330400_嘉兴市-2,_330482_平湖市
_330000_浙江省-3,_330400_嘉兴市-2,_330483_桐乡市
_330000_浙江省-3,_330500_湖州市-2,_330502_吴兴区
_330000_浙江省-3,_330500_湖州市-2,_330503_南浔区
_330000_浙江省-3,_330500_湖州市-2,_330521_德清县
_330000_浙江省-3,_330500_湖州市-2,_330522_长兴县
_330000_浙江省-3,_330500_湖州市-2,_330523_安吉县
_330000_浙江省-3,_330600_绍兴市-2,_330602_越城区
_330000_浙江省-3,_330600_绍兴市-2,_330603_柯桥区
_330000_浙江省-3,_330600_绍兴市-2,_330604_上虞区
_330000_浙江省-3,_330600_绍兴市-2,_330624_新昌县
_330000_浙江省-3,_330600_绍兴市-2,_330681_诸暨市
_330000_浙江省-3,_330600_绍兴市-2,_330683_嵊州市
_330000_浙江省-3,_330700_金华市-2,_330702_婺城区
_330000_浙江省-3,_330700_金华市-2,_330703_金东区
_330000_浙江省-3,_330700_金华市-2,_330723_武义县
_330000_浙江省-3,_330700_金华市-2,_330726_浦江县
_330000_浙江省-3,_330700_金华市-2,_330727_磐安县
_330000_浙江省-3,_330700_金华市-2,_330781_兰溪市
_330000_浙江省-3,_330700_金华市-2,_330782_义乌市
_330000_浙江省-3,_330700_金华市-2,_330783_东阳市
_330000_浙江省-3,_330700_金华市-2,_330784_永康市
_330000_浙江省-3,_330800_衢州市-2,_330802_柯城区
_330000_浙江省-3,_330800_衢州市-2,_330803_衢江区
_330000_浙江省-3,_330800_衢州市-2,_330822_常山县
_330000_浙江省-3,_330800_衢州市-2,_330824_开化县
_330000_浙江省-3,_330800_衢州市-2,_330825_龙游县
_330000_浙江省-3,_330800_衢州市-2,_330881_江山市
_330000_浙江省-3,_330900_舟山市-2,_330902_定海区
_330000_浙江省-3,_330900_舟山市-2,_330903_普陀区
_330000_浙江省-3,_330900_舟山市-2,_330921_岱山县
_330000_浙江省-3,_330900_舟山市-2,_330922_嵊泗县
_330000_浙江省-3,_331000_台州市-2,_331002_椒江区
_330000_浙江省-3,_331000_台州市-2,_331003_黄岩区
_330000_浙江省-3,_331000_台州市-2,_331004_路桥区
_330000_浙江省-3,_331000_台州市-2,_331022_三门县
_330000_浙江省-3,_331000_台州市-2,_331023_天台县
_330000_浙江省-3,_331000_台州市-2,_331024_仙居县
_330000_浙江省-3,_331000_台州市-2,_331081_温岭市
_330000_浙江省-3,_331000_台州市-2,_331082_临海市
_330000_浙江省-3,_331000_台州市-2,_331083_玉环市
_330000_浙江省-3,_331100_丽水市-2,_331102_莲都区
_330000_浙江省-3,_331100_丽水市-2,_331121_青田县
_330000_浙江省-3,_331100_丽水市-2,_331122_缙云县
_330000_浙江省-3,_331100_丽水市-2,_331123_遂昌县
_330000_浙江省-3,_331100_丽水市-2,_331124_松阳县
_330000_浙江省-3,_331100_丽水市-2,_331125_云和县
_330000_浙江省-3,_331100_丽水市-2,_331126_庆元县
_330000_浙江省-3,_331100_丽水市-2,_331127_景宁畲族自治县
_330000_浙江省-3,_331100_丽水市-2,_331181_龙泉市
_340000_安徽省-3,_340100_合肥市-2,_340102_瑶海区
_340000_安徽省-3,_340100_合肥市-2,_340103_庐阳区
_340000_安徽省-3,_340100_合肥市-2,_340104_蜀山区
_340000_安徽省-3,_340100_合肥市-2,_340111_包河区
_340000_安徽省-3,_340100_合肥市-2,_340121_长丰县
_340000_安徽省-3,_340100_合肥市-2,_340122_肥东县
_340000_安徽省-3,_340100_合肥市-2,_340123_肥西县
_340000_安徽省-3,_340100_合肥市-2,_340124_庐江县
_340000_安徽省-3,_340100_合肥市-2,_340181_巢湖市
_340000_安徽省-3,_340200_芜湖市-2,_340202_镜湖区
_340000_安徽省-3,_340200_芜湖市-2,_340203_弋江区
_340000_安徽省-3,_340200_芜湖市-2,_340207_鸠江区
_340000_安徽省-3,_340200_芜湖市-2,_340221_湾沚区
_340000_安徽省-3,_340200_芜湖市-2,_340222_繁昌区
_340000_安徽省-3,_340200_芜湖市-2,_340223_南陵县
_340000_安徽省-3,_340200_芜湖市-2,_340281_无为市
_340000_安徽省-3,_340300_蚌埠市-2,_340302_龙子湖区
_340000_安徽省-3,_340300_蚌埠市-2,_340303_蚌山区
_340000_安徽省-3,_340300_蚌埠市-2,_340304_禹会区
_340000_安徽省-3,_340300_蚌埠市-2,_340311_淮上区
_340000_安徽省-3,_340300_蚌埠市-2,_340321_怀远县
_340000_安徽省-3,_340300_蚌埠市-2,_340322_五河县
_340000_安徽省-3,_340300_蚌埠市-2,_340323_固镇县
_340000_安徽省-3,_340400_淮南市-2,_340402_大通区
_340000_安徽省-3,_340400_淮南市-2,_340403_田家庵区
_340000_安徽省-3,_340400_淮南市-2,_340404_谢家集区
_340000_安徽省-3,_340400_淮南市-2,_340405_八公山区
_340000_安徽省-3,_340400_淮南市-2,_340406_潘集区
_340000_安徽省-3,_340400_淮南市-2,_340421_凤台县
_340000_安徽省-3,_340400_淮南市-2,_340422_寿县
_340000_安徽省-3,_340500_马鞍山市-2,_340503_花山区
_340000_安徽省-3,_340500_马鞍山市-2,_340504_雨山区
_340000_安徽省-3,_340500_马鞍山市-2,_340506_博望区
_340000_安徽省-3,_340500_马鞍山市-2,_340521_当涂县
_340000_安徽省-3,_340500_马鞍山市-2,_340522_含山县
_340000_安徽省-3,_340500_马鞍山市-2,_340523_和县
_340000_安徽省-3,_340600_淮北市-2,_340602_杜集区
_340000_安徽省-3,_340600_淮北市-2,_340603_相山区
_340000_安徽省-3,_340600_淮北市-2,_340604_烈山区
_340000_安徽省-3,_340600_淮北市-2,_340621_濉溪县
_340000_安徽省-3,_340700_铜陵市-2,_340705_铜官区
_340000_安徽省-3,_340700_铜陵市-2,_340706_义安区
_340000_安徽省-3,_340700_铜陵市-2,_340711_郊区
_340000_安徽省-3,_340700_铜陵市-2,_340722_枞阳县
_340000_安徽省-3,_340800_安庆市-2,_340802_迎江区
_340000_安徽省-3,_340800_安庆市-2,_340803_大观区
_340000_安徽省-3,_340800_安庆市-2,_340811_宜秀区
_340000_安徽省-3,_340800_安庆市-2,_340822_怀宁县
_340000_安徽省-3,_340800_安庆市-2,_340825_太湖县
_340000_安徽省-3,_340800_安庆市-2,_340826_宿松县
_340000_安徽省-3,_340800_安庆市-2,_340827_望江县
_340000_安徽省-3,_340800_安庆市-2,_340828_岳西县
_340000_安徽省-3,_340800_安庆市-2,_340881_桐城市
_340000_安徽省-3,_340800_安庆市-2,_340882_潜山市
_340000_安徽省-3,_341000_黄山市-2,_341002_屯溪区
_340000_安徽省-3,_341000_黄山市-2,_341003_黄山区
_340000_安徽省-3,_341000_黄山市-2,_341004_徽州区
_340000_安徽省-3,_341000_黄山市-2,_341021_歙县
_340000_安徽省-3,_341000_黄山市-2,_341022_休宁县
_340000_安徽省-3,_341000_黄山市-2,_341023_黟县
_340000_安徽省-3,_341000_黄山市-2,_341024_祁门县
_340000_安徽省-3,_341100_滁州市-2,_341102_琅琊区
_340000_安徽省-3,_341100_滁州市-2,_341103_南谯区
_340000_安徽省-3,_341100_滁州市-2,_341122_来安县
_340000_安徽省-3,_341100_滁州市-2,_341124_全椒县
_340000_安徽省-3,_341100_滁州市-2,_341125_定远县
_340000_安徽省-3,_341100_滁州市-2,_341126_凤阳县
_340000_安徽省-3,_341100_滁州市-2,_341181_天长市
_340000_安徽省-3,_341100_滁州市-2,_341182_明光市
_340000_安徽省-3,_341200_阜阳市-2,_341202_颍州区
_340000_安徽省-3,_341200_阜阳市-2,_341203_颍东区
_340000_安徽省-3,_341200_阜阳市-2,_341204_颍泉区
_340000_安徽省-3,_341200_阜阳市-2,_341221_临泉县
_340000_安徽省-3,_341200_阜阳市-2,_341222_太和县
_340000_安徽省-3,_341200_阜阳市-2,_341225_阜南县
_340000_安徽省-3,_341200_阜阳市-2,_341226_颍上县
_340000_安徽省-3,_341200_阜阳市-2,_341282_界首市
_340000_安徽省-3,_341300_宿州市-2,_341302_埇桥区
_340000_安徽省-3,_341300_宿州市-2,_341321_砀山县
_340000_安徽省-3,_341300_宿州市-2,_341322_萧县
_340000_安徽省-3,_341300_宿州市-2,_341323_灵璧县
_340000_安徽省-3,_341300_宿州市-2,_341324_泗县
_340000_安徽省-3,_341500_六安市-2,_341502_金安区
_340000_安徽省-3,_341500_六安市-2,_341503_裕安区
_340000_安徽省-3,_341500_六安市-2,_341504_叶集区
_340000_安徽省-3,_341500_六安市-2,_341522_霍邱县
_340000_安徽省-3,_341500_六安市-2,_341523_舒城县
_340000_安徽省-3,_341500_六安市-2,_341524_金寨县
_340000_安徽省-3,_341500_六安市-2,_341525_霍山县
_340000_安徽省-3,_341600_亳州市-2,_341602_谯城区
_340000_安徽省-3,_341600_亳州市-2,_341621_涡阳县
_340000_安徽省-3,_341600_亳州市-2,_341622_蒙城县
_340000_安徽省-3,_341600_亳州市-2,_341623_利辛县
_340000_安徽省-3,_341700_池州市-2,_341702_贵池区
_340000_安徽省-3,_341700_池州市-2,_341721_东至县
_340000_安徽省-3,_341700_池州市-2,_341722_石台县
_340000_安徽省-3,_341700_池州市-2,_341723_青阳县
_340000_安徽省-3,_341800_宣城市-2,_341802_宣州区
_340000_安徽省-3,_341800_宣城市-2,_341821_郎溪县
_340000_安徽省-3,_341800_宣城市-2,_341823_泾县
_340000_安徽省-3,_341800_宣城市-2,_341824_绩溪县
_340000_安徽省-3,_341800_宣城市-2,_341825_旌德县
_340000_安徽省-3,_341800_宣城市-2,_341881_宁国市
_340000_安徽省-3,_341800_宣城市-2,_341882_广德市
_350000_福建省-3,_350100_福州市-2,_350102_鼓楼区
_350000_福建省-3,_350100_福州市-2,_350103_台江区
_350000_福建省-3,_350100_福州市-2,_350104_仓山区
_350000_福建省-3,_350100_福州市-2,_350105_马尾区
_350000_福建省-3,_350100_福州市-2,_350111_晋安区
_350000_福建省-3,_350100_福州市-2,_350112_长乐区
_350000_福建省-3,_350100_福州市-2,_350121_闽侯县
_350000_福建省-3,_350100_福州市-2,_350122_连江县
_350000_福建省-3,_350100_福州市-2,_350123_罗源县
_350000_福建省-3,_350100_福州市-2,_350124_闽清县
_350000_福建省-3,_350100_福州市-2,_350125_永泰县
_350000_福建省-3,_350100_福州市-2,_350128_平潭县
_350000_福建省-3,_350100_福州市-2,_350181_福清市
_350000_福建省-3,_350200_厦门市-2,_350203_思明区
_350000_福建省-3,_350200_厦门市-2,_350205_海沧区
_350000_福建省-3,_350200_厦门市-2,_350206_湖里区
_350000_福建省-3,_350200_厦门市-2,_350211_集美区
_350000_福建省-3,_350200_厦门市-2,_350212_同安区
_350000_福建省-3,_350200_厦门市-2,_350213_翔安区
_350000_福建省-3,_350300_莆田市-2,_350302_城厢区
_350000_福建省-3,_350300_莆田市-2,_350303_涵江区
_350000_福建省-3,_350300_莆田市-2,_350304_荔城区
_350000_福建省-3,_350300_莆田市-2,_350305_秀屿区
_350000_福建省-3,_350300_莆田市-2,_350322_仙游县
_350000_福建省-3,_350400_三明市-2,_350402_梅列区
_350000_福建省-3,_350400_三明市-2,_350403_三元区
_350000_福建省-3,_350400_三明市-2,_350421_明溪县
_350000_福建省-3,_350400_三明市-2,_350423_清流县
_350000_福建省-3,_350400_三明市-2,_350424_宁化县
_350000_福建省-3,_350400_三明市-2,_350425_大田县
_350000_福建省-3,_350400_三明市-2,_350426_尤溪县
_350000_福建省-3,_350400_三明市-2,_350427_沙县
_350000_福建省-3,_350400_三明市-2,_350428_将乐县
_350000_福建省-3,_350400_三明市-2,_350429_泰宁县
_350000_福建省-3,_350400_三明市-2,_350430_建宁县
_350000_福建省-3,_350400_三明市-2,_350481_永安市
_350000_福建省-3,_350500_泉州市-2,_350502_鲤城区
_350000_福建省-3,_350500_泉州市-2,_350503_丰泽区
_350000_福建省-3,_350500_泉州市-2,_350504_洛江区
_350000_福建省-3,_350500_泉州市-2,_350505_泉港区
_350000_福建省-3,_350500_泉州市-2,_350521_惠安县
_350000_福建省-3,_350500_泉州市-2,_350524_安溪县
_350000_福建省-3,_350500_泉州市-2,_350525_永春县
_350000_福建省-3,_350500_泉州市-2,_350526_德化县
_350000_福建省-3,_350500_泉州市-2,_350527_金门县
_350000_福建省-3,_350500_泉州市-2,_350581_石狮市
_350000_福建省-3,_350500_泉州市-2,_350582_晋江市
_350000_福建省-3,_350500_泉州市-2,_350583_南安市
_350000_福建省-3,_350600_漳州市-2,_350602_芗城区
_350000_福建省-3,_350600_漳州市-2,_350603_龙文区
_350000_福建省-3,_350600_漳州市-2,_350622_云霄县
_350000_福建省-3,_350600_漳州市-2,_350623_漳浦县
_350000_福建省-3,_350600_漳州市-2,_350624_诏安县
_350000_福建省-3,_350600_漳州市-2,_350625_长泰县
_350000_福建省-3,_350600_漳州市-2,_350626_东山县
_350000_福建省-3,_350600_漳州市-2,_350627_南靖县
_350000_福建省-3,_350600_漳州市-2,_350628_平和县
_350000_福建省-3,_350600_漳州市-2,_350629_华安县
_350000_福建省-3,_350600_漳州市-2,_350681_龙海市
_350000_福建省-3,_350700_南平市-2,_350702_延平区
_350000_福建省-3,_350700_南平市-2,_350703_建阳区
_350000_福建省-3,_350700_南平市-2,_350721_顺昌县
_350000_福建省-3,_350700_南平市-2,_350722_浦城县
_350000_福建省-3,_350700_南平市-2,_350723_光泽县
_350000_福建省-3,_350700_南平市-2,_350724_松溪县
_350000_福建省-3,_350700_南平市-2,_350725_政和县
_350000_福建省-3,_350700_南平市-2,_350781_邵武市
_350000_福建省-3,_350700_南平市-2,_350782_武夷山市
_350000_福建省-3,_350700_南平市-2,_350783_建瓯市
_350000_福建省-3,_350800_龙岩市-2,_350802_新罗区
_350000_福建省-3,_350800_龙岩市-2,_350803_永定区
_350000_福建省-3,_350800_龙岩市-2,_350821_长汀县
_350000_福建省-3,_350800_龙岩市-2,_350823_上杭县
_350000_福建省-3,_350800_龙岩市-2,_350824_武平县
_350000_福建省-3,_350800_龙岩市-2,_350825_连城县
_350000_福建省-3,_350800_龙岩市-2,_350881_漳平市
_350000_福建省-3,_350900_宁德市-2,_350902_蕉城区
_350000_福建省-3,_350900_宁德市-2,_350921_霞浦县
_350000_福建省-3,_350900_宁德市-2,_350922_古田县
_350000_福建省-3,_350900_宁德市-2,_350923_屏南县
_350000_福建省-3,_350900_宁德市-2,_350924_寿宁县
_350000_福建省-3,_350900_宁德市-2,_350925_周宁县
_350000_福建省-3,_350900_宁德市-2,_350926_柘荣县
_350000_福建省-3,_350900_宁德市-2,_350981_福安市
_350000_福建省-3,_350900_宁德市-2,_350982_福鼎市
_360000_江西省-3,_360100_南昌市-2,_360102_东湖区
_360000_江西省-3,_360100_南昌市-2,_360103_西湖区
_360000_江西省-3,_360100_南昌市-2,_360104_青云谱区
_360000_江西省-3,_360100_南昌市-2,_360111_青山湖区
_360000_江西省-3,_360100_南昌市-2,_360112_新建区
_360000_江西省-3,_360100_南昌市-2,_360113_红谷滩区
_360000_江西省-3,_360100_南昌市-2,_360121_南昌县
_360000_江西省-3,_360100_南昌市-2,_360123_安义县
_360000_江西省-3,_360100_南昌市-2,_360124_进贤县
_360000_江西省-3,_360200_景德镇市-2,_360202_昌江区
_360000_江西省-3,_360200_景德镇市-2,_360203_珠山区
_360000_江西省-3,_360200_景德镇市-2,_360222_浮梁县
_360000_江西省-3,_360200_景德镇市-2,_360281_乐平市
_360000_江西省-3,_360300_萍乡市-2,_360302_安源区
_360000_江西省-3,_360300_萍乡市-2,_360313_湘东区
_360000_江西省-3,_360300_萍乡市-2,_360321_莲花县
_360000_江西省-3,_360300_萍乡市-2,_360322_上栗县
_360000_江西省-3,_360300_萍乡市-2,_360323_芦溪县
_360000_江西省-3,_360400_九江市-2,_360402_濂溪区
_360000_江西省-3,_360400_九江市-2,_360403_浔阳区
_360000_江西省-3,_360400_九江市-2,_360404_柴桑区
_360000_江西省-3,_360400_九江市-2,_360423_武宁县
_360000_江西省-3,_360400_九江市-2,_360424_修水县
_360000_江西省-3,_360400_九江市-2,_360425_永修县
_360000_江西省-3,_360400_九江市-2,_360426_德安县
_360000_江西省-3,_360400_九江市-2,_360428_都昌县
_360000_江西省-3,_360400_九江市-2,_360429_湖口县
_360000_江西省-3,_360400_九江市-2,_360430_彭泽县
_360000_江西省-3,_360400_九江市-2,_360481_瑞昌市
_360000_江西省-3,_360400_九江市-2,_360482_共青城市
_360000_江西省-3,_360400_九江市-2,_360483_庐山市
_360000_江西省-3,_360500_新余市-2,_360502_渝水区
_360000_江西省-3,_360500_新余市-2,_360521_分宜县
_360000_江西省-3,_360600_鹰潭市-2,_360602_月湖区
_360000_江西省-3,_360600_鹰潭市-2,_360603_余江区
_360000_江西省-3,_360600_鹰潭市-2,_360681_贵溪市
_360000_江西省-3,_360700_赣州市-2,_360702_章贡区
_360000_江西省-3,_360700_赣州市-2,_360703_南康区
_360000_江西省-3,_360700_赣州市-2,_360704_赣县区
_360000_江西省-3,_360700_赣州市-2,_360722_信丰县
_360000_江西省-3,_360700_赣州市-2,_360723_大余县
_360000_江西省-3,_360700_赣州市-2,_360724_上犹县
_360000_江西省-3,_360700_赣州市-2,_360725_崇义县
_360000_江西省-3,_360700_赣州市-2,_360726_安远县
_360000_江西省-3,_360700_赣州市-2,_360728_定南县
_360000_江西省-3,_360700_赣州市-2,_360729_全南县
_360000_江西省-3,_360700_赣州市-2,_360730_宁都县
_360000_江西省-3,_360700_赣州市-2,_360731_于都县
_360000_江西省-3,_360700_赣州市-2,_360732_兴国县
_360000_江西省-3,_360700_赣州市-2,_360733_会昌县
_360000_江西省-3,_360700_赣州市-2,_360734_寻乌县
_360000_江西省-3,_360700_赣州市-2,_360735_石城县
_360000_江西省-3,_360700_赣州市-2,_360781_瑞金市
_360000_江西省-3,_360700_赣州市-2,_360727_龙南市
_360000_江西省-3,_360800_吉安市-2,_360802_吉州区
_360000_江西省-3,_360800_吉安市-2,_360803_青原区
_360000_江西省-3,_360800_吉安市-2,_360821_吉安县
_360000_江西省-3,_360800_吉安市-2,_360822_吉水县
_360000_江西省-3,_360800_吉安市-2,_360823_峡江县
_360000_江西省-3,_360800_吉安市-2,_360824_新干县
_360000_江西省-3,_360800_吉安市-2,_360825_永丰县
_360000_江西省-3,_360800_吉安市-2,_360826_泰和县
_360000_江西省-3,_360800_吉安市-2,_360827_遂川县
_360000_江西省-3,_360800_吉安市-2,_360828_万安县
_360000_江西省-3,_360800_吉安市-2,_360829_安福县
_360000_江西省-3,_360800_吉安市-2,_360830_永新县
_360000_江西省-3,_360800_吉安市-2,_360881_井冈山市
_360000_江西省-3,_360900_宜春市-2,_360902_袁州区
_360000_江西省-3,_360900_宜春市-2,_360921_奉新县
_360000_江西省-3,_360900_宜春市-2,_360922_万载县
_360000_江西省-3,_360900_宜春市-2,_360923_上高县
_360000_江西省-3,_360900_宜春市-2,_360924_宜丰县
_360000_江西省-3,_360900_宜春市-2,_360925_靖安县
_360000_江西省-3,_360900_宜春市-2,_360926_铜鼓县
_360000_江西省-3,_360900_宜春市-2,_360981_丰城市
_360000_江西省-3,_360900_宜春市-2,_360982_樟树市
_360000_江西省-3,_360900_宜春市-2,_360983_高安市
_360000_江西省-3,_361000_抚州市-2,_361002_临川区
_360000_江西省-3,_361000_抚州市-2,_361003_东乡区
_360000_江西省-3,_361000_抚州市-2,_361021_南城县
_360000_江西省-3,_361000_抚州市-2,_361022_黎川县
_360000_江西省-3,_361000_抚州市-2,_361023_南丰县
_360000_江西省-3,_361000_抚州市-2,_361024_崇仁县
_360000_江西省-3,_361000_抚州市-2,_361025_乐安县
_360000_江西省-3,_361000_抚州市-2,_361026_宜黄县
_360000_江西省-3,_361000_抚州市-2,_361027_金溪县
_360000_江西省-3,_361000_抚州市-2,_361028_资溪县
_360000_江西省-3,_361000_抚州市-2,_361030_广昌县
_360000_江西省-3,_361100_上饶市-2,_361102_信州区
_360000_江西省-3,_361100_上饶市-2,_361103_广丰区
_360000_江西省-3,_361100_上饶市-2,_361104_广信区
_360000_江西省-3,_361100_上饶市-2,_361123_玉山县
_360000_江西省-3,_361100_上饶市-2,_361124_铅山县
_360000_江西省-3,_361100_上饶市-2,_361125_横峰县
_360000_江西省-3,_361100_上饶市-2,_361126_弋阳县
_360000_江西省-3,_361100_上饶市-2,_361127_余干县
_360000_江西省-3,_361100_上饶市-2,_361128_鄱阳县
_360000_江西省-3,_361100_上饶市-2,_361129_万年县
_360000_江西省-3,_361100_上饶市-2,_361130_婺源县
_360000_江西省-3,_361100_上饶市-2,_361181_德兴市
_370000_山东省-3,_370100_济南市-2,_370102_历下区
_370000_山东省-3,_370100_济南市-2,_370103_市中区
_370000_山东省-3,_370100_济南市-2,_370104_槐荫区
_370000_山东省-3,_370100_济南市-2,_370105_天桥区
_370000_山东省-3,_370100_济南市-2,_370112_历城区
_370000_山东省-3,_370100_济南市-2,_370113_长清区
_370000_山东省-3,_370100_济南市-2,_370114_章丘区
_370000_山东省-3,_370100_济南市-2,_370115_济阳区
_370000_山东省-3,_370100_济南市-2,_370116_莱芜区
_370000_山东省-3,_370100_济南市-2,_370117_钢城区
_370000_山东省-3,_370100_济南市-2,_370124_平阴县
_370000_山东省-3,_370100_济南市-2,_370126_商河县
_370000_山东省-3,_370200_青岛市-2,_370202_市南区
_370000_山东省-3,_370200_青岛市-2,_370203_市北区
_370000_山东省-3,_370200_青岛市-2,_370211_黄岛区
_370000_山东省-3,_370200_青岛市-2,_370212_崂山区
_370000_山东省-3,_370200_青岛市-2,_370213_李沧区
_370000_山东省-3,_370200_青岛市-2,_370214_城阳区
_370000_山东省-3,_370200_青岛市-2,_370215_即墨区
_370000_山东省-3,_370200_青岛市-2,_370281_胶州市
_370000_山东省-3,_370200_青岛市-2,_370283_平度市
_370000_山东省-3,_370200_青岛市-2,_370285_莱西市
